chr1	0	50000	2.243	2.574	2.4085	-0.768405014569874
chr1	50000	100000	2.901	2.72	2.8105	0.441619725879092
chr1	100000	150000	3.25	2.68	2.965	1.20805864915361
chr1	150000	200000	0.476	0.307	0.3915	2.64349758557223
chr1	200000	250000	4.063	4.049	4.056	0.0762124782480648
chr1	250000	300000	1.696	1.465	1.5805	0.931759218874823
chr1	300000	350000	0.064	0.054	0.059	1.07165935536976
chr1	350000	400000	0.017	0	0.0085	12.0459764044815
chr1	400000	450000	0	0	0	NA
chr1	450000	500000	0.033	0.107	0.07	-6.28229437092653
chr1	500000	550000	4.612	3.096	3.854	2.41378738749603
chr1	550000	600000	7.968	6.498	7.233	1.27396023649998
chr1	600000	650000	3.492	3.687	3.5895	-0.270172603398598
chr1	650000	700000	2.743	2.506	2.6245	0.596905519873025
chr1	700000	750000	14.759	13.863	14.311	0.430875254811182
chr1	750000	800000	28.538	25.084	26.811	0.827870539465338
chr1	800000	850000	37.164	38.576	37.87	-0.168015915592791
chr1	850000	900000	31.234	30.085	30.6595	0.280196975998474
chr1	900000	950000	31.251	31.834	31.5425	-0.0552909200535665
chr1	950000	1000000	31.469	28.329	29.899	0.685139219679768
chr1	1000000	1050000	30.356	32.391	31.3735	-0.33335358486957
chr1	1050000	1100000	28.555	30.158	29.3565	-0.271848192670365
chr1	1100000	1150000	30.304	33.718	32.011	-0.583877287857487
chr1	1150000	1200000	32.944	28.173	30.5585	0.991534608719471
chr1	1200000	1250000	33.756	31.384	32.57	0.492137942655665
chr1	1250000	1300000	30.856	29.409	30.1325	0.343417204072014
chr1	1300000	1350000	27.08	30.153	28.6165	-0.58828234479621
chr1	1350000	1400000	25.426	27.757	26.5915	-0.470020409871924
chr1	1400000	1450000	25.891	25.243	25.567	0.207468988981394
chr1	1450000	1500000	29.333	28.686	29.0095	0.18923070663007
chr1	1500000	1550000	24.442	27.923	26.1825	-0.741555161894451
chr1	1550000	1600000	19.981	20.295	20.138	-0.0379611911012375
chr1	1600000	1650000	22.594	19.388	20.991	0.971182905731134
chr1	1650000	1700000	28.858	26.994	27.926	0.455687419174027
chr1	1700000	1750000	36.321	31.327	33.824	0.940694278676745
chr1	1750000	1800000	31.623	31.554	31.5885	0.06861450127327
chr1	1800000	1850000	29.217	30.411	29.814	-0.184579828764429
chr1	1850000	1900000	36.216	36.025	36.1205	0.087220793780915
chr1	1900000	1950000	38.02	32.355	35.1875	1.0207187717907
chr1	1950000	2000000	46.056	37.949	42.0025	1.21267190359961
chr1	2000000	2050000	45.548	36.031	40.7895	1.45432475929315
chr1	2050000	2100000	41.816	34.957	38.3865	1.12676200857257
chr1	2100000	2150000	39.861	35.471	37.666	0.75426720859922
chr1	2150000	2200000	41.378	34.979	38.1785	1.06036373049159
chr1	2200000	2250000	45.967	37.352	41.6595	1.29530562924733
chr1	2250000	2300000	42.833	40.874	41.8535	0.336132292653075
chr1	2300000	2350000	43.231	34.246	38.7385	1.44605105594607
chr1	2350000	2400000	42.491	38.613	40.552	0.628844423584664
chr1	2400000	2450000	42.593	35.805	39.199	1.09369876008614
chr1	2450000	2500000	37.897	32.829	35.363	0.914716901238382
chr1	2500000	2550000	40.943	34.434	37.6885	1.09092608071258
chr1	2550000	2600000	35.407	27.946	31.6765	1.46761939662013
chr1	2600000	2650000	20.252	22.3	21.276	-0.521574010101712
chr1	2650000	2700000	11.236	12.921	12.0785	-0.780839969428662
chr1	2700000	2750000	39.157	38.584	38.8705	0.143896091098692
chr1	2750000	2800000	43.037	40.419	41.728	0.431657425274542
chr1	2800000	2850000	40.621	41.127	40.874	-0.0186990930503381
chr1	2850000	2900000	40.481	38.507	39.494	0.35517406507383
chr1	2900000	2950000	41.331	41.984	41.6575	-0.0384590123788855
chr1	2950000	3000000	40.109	37.58	38.8445	0.445842705382327
chr1	3000000	3050000	41.905	41.754	41.8295	0.0771610194293626
chr1	3050000	3100000	39.159	39.834	39.4965	-0.0469403024956758
chr1	3100000	3150000	39.298	38.562	38.93	0.168863053441667
chr1	3150000	3200000	38.566	37.831	38.1985	0.17087664110519
chr1	3200000	3250000	39.542	38.331	38.9365	0.241982027235445
chr1	3250000	3300000	44.389	40.453	42.421	0.611781597194705
chr1	3300000	3350000	48.171	40.515	44.343	1.09061961116703
chr1	3350000	3400000	50.544	42.326	46.435	1.11654591350387
chr1	3400000	3450000	52.893	42.809	47.851	1.31893839421892
chr1	3450000	3500000	50.137	43.814	46.9755	0.862489147650174
chr1	3500000	3550000	46.526	35.871	41.1985	1.60604044616382
chr1	3550000	3600000	46.604	30.67	38.637	2.52796693079567
chr1	3600000	3650000	47.307	37.98	42.6435	1.3667972451417
chr1	3650000	3700000	35.416	34.854	35.135	0.151415246537966
chr1	3700000	3750000	34.432	31.236	32.834	0.639083214824213
chr1	3750000	3800000	41.218	34.049	37.6335	1.19758101251781
chr1	3800000	3850000	41.841	30.933	36.387	1.8527529356143
chr1	3850000	3900000	0	0	0	NA
chr1	3900000	3950000	0	0	0	NA
chr1	3950000	4000000	5.483	5.177	5.33	0.399710257473523
chr1	4000000	4050000	37.608	32.448	35.028	0.938680369899069
chr1	4050000	4100000	36.109	39.999	38.054	-0.557332320156294
chr1	4100000	4150000	34.489	37.695	36.092	-0.477028585241134
chr1	4150000	4200000	30.385	33.693	32.039	-0.563483475900152
chr1	4200000	4250000	30.683	34.136	32.4095	-0.583229778502235
chr1	4250000	4300000	34.497	36.721	35.609	-0.318919842755981
chr1	4300000	4350000	31.891	36.569	34.23	-0.763811527898075
chr1	4350000	4400000	31.819	33.98	32.8995	-0.338277046629256
chr1	4400000	4450000	31.113	33.722	32.4175	-0.42698444615565
chr1	4450000	4500000	33.166	34.069	33.6175	-0.105519011114476
chr1	4500000	4550000	33.343	35.127	34.235	-0.256894960682335
chr1	4550000	4600000	33.277	36.286	34.7815	-0.463137390154983
chr1	4600000	4650000	33.344	34.824	34.084	-0.204806735961152
chr1	4650000	4700000	34.508	34.011	34.2595	0.142491222332502
chr1	4700000	4750000	32.148	33.353	32.7505	-0.165065550661057
chr1	4750000	4800000	35.791	37.071	36.431	-0.155122950427703
chr1	4800000	4850000	34.494	34.094	34.294	0.125446324242587
chr1	4850000	4900000	32.237	31.756	31.9965	0.145644527624631
chr1	4900000	4950000	28.812	31.766	30.289	-0.529178716949283
chr1	4950000	5000000	29.51	31.76	30.635	-0.384803119850711
chr1	5000000	5050000	29.304	30.222	29.763	-0.129395939279295
chr1	5050000	5100000	30.562	33.1	31.831	-0.422502242126865
chr1	5100000	5150000	30.191	31.535	30.863	-0.205557075305862
chr1	5150000	5200000	29.298	30.63	29.964	-0.210989078569306
chr1	5200000	5250000	29.172	30.696	29.934	-0.249710237137776
chr1	5250000	5300000	31.539	35.327	33.433	-0.623747900537739
chr1	5300000	5350000	32.191	35.886	34.0385	-0.595284474861009
chr1	5350000	5400000	30.701	35.414	33.0575	-0.79921946615767
chr1	5400000	5450000	31.509	34.073	32.791	-0.413261159602065
chr1	5450000	5500000	31.007	33.181	32.094	-0.350589023917493
chr1	5500000	5550000	32.87	35.344	34.107	-0.379353600136052
chr1	5550000	5600000	33.378	35.097	34.2375	-0.245490188023361
chr1	5600000	5650000	35.751	40.252	38.0015	-0.654572151735281
chr1	5650000	5700000	35.916	34.505	35.2105	0.295767330170004
chr1	5700000	5750000	41.997	45.456	43.7265	-0.418735769499343
chr1	5750000	5800000	38.318	36.604	37.461	0.329826089795968
chr1	5800000	5850000	36.836	35.47	36.153	0.282041790076464
chr1	5850000	5900000	38.368	35.255	36.8115	0.562511189847173
chr1	5900000	5950000	37.883	37.114	37.4985	0.178465963479542
chr1	5950000	6000000	36.699	35.588	36.1435	0.239803728853886
chr1	6000000	6050000	38.813	31.598	35.2055	1.28417848625212
chr1	6050000	6100000	43.812	35.664	39.738	1.28479876914983
chr1	6100000	6150000	40.948	31.985	36.4665	1.52906955383344
chr1	6150000	6200000	38.815	40.196	39.5055	-0.154057270276222
chr1	6200000	6250000	37.128	36.135	36.6315	0.218036452168902
chr1	6250000	6300000	33.391	32.048	32.7195	0.301598205159857
chr1	6300000	6350000	36.455	28.902	32.6785	1.44119946718598
chr1	6350000	6400000	40.516	31.929	36.2225	1.47676340018233
chr1	6400000	6450000	39.739	32.575	36.157	1.24338897731762
chr1	6450000	6500000	32.216	29.777	30.9965	0.527261276242642
chr1	6500000	6550000	36.333	30.585	33.459	1.08545328227562
chr1	6550000	6600000	36.908	33.351	35.1295	0.662559372162137
chr1	6600000	6650000	32.167	29.463	30.815	0.581597049873795
chr1	6650000	6700000	36.416	29.73	33.073	1.26750750328794
chr1	6700000	6750000	38.038	31.529	34.7835	1.17739977931216
chr1	6750000	6800000	36.114	29.634	32.874	1.23727597108189
chr1	6800000	6850000	37.175	30.08	33.6275	1.32044039674996
chr1	6850000	6900000	35.037	30.348	32.6925	0.915398910730732
chr1	6900000	6950000	37.307	32.827	35.067	0.821441973302525
chr1	6950000	7000000	38.194	34.549	36.3715	0.656335703884154
chr1	7000000	7050000	35.228	32.526	33.877	0.533693109453904
chr1	7050000	7100000	37.063	36.753	36.908	0.105874391139911
chr1	7100000	7150000	34.289	29.26	31.7745	1.00439315576438
chr1	7150000	7200000	35.987	33.176	34.5815	0.542848472741864
chr1	7200000	7250000	37.515	36.751	37.133	0.17886886689019
chr1	7250000	7300000	37.683	37.072	37.3775	0.153521289607208
chr1	7300000	7350000	36.854	33.009	34.9315	0.715429128636537
chr1	7350000	7400000	39.775	36.275	38.025	0.607347964890019
chr1	7400000	7450000	40.315	31.269	35.792	1.57074126570032
chr1	7450000	7500000	39.286	32.246	35.766	1.23558963825112
chr1	7500000	7550000	44.154	33.346	38.75	1.7276848857904
chr1	7550000	7600000	46.033	38.494	42.2635	1.12495302390842
chr1	7600000	7650000	43.462	35.266	39.364	1.30378875126551
chr1	7650000	7700000	41.211	34.06	37.6355	1.19465297271765
chr1	7700000	7750000	47.509	36.936	42.2225	1.55679317672489
chr1	7750000	7800000	39.913	30.025	34.969	1.75075815584476
chr1	7800000	7850000	37.312	32.26	34.786	0.926210996379723
chr1	7850000	7900000	39.494	35.528	37.511	0.689388346297251
chr1	7900000	7950000	40.799	34.831	37.815	1.00169170895158
chr1	7950000	8000000	38.103	31.336	34.7195	1.2240182328238
chr1	8000000	8050000	39.092	31.893	35.4925	1.2715406341743
chr1	8050000	8100000	39.163	32.537	35.85	1.16359101484879
